,number_of_rooms,floor,area,latitude,longitude,price
3258,1,2,34.0,38.55966,68.7514043,295000
3259,2,3,50.0,38.558446950000004,68.74822573217185,297000
3260,3,12,78.0,38.5507163,68.8305472,680000
3261,4,8,100.0,38.57144665,68.75630004640139,678000
3262,2,3,68.0,38.5507163,68.8305472,354000
3263,4,9,147.0,,,1930000
3264,1,4,63.0,,,485000
3265,1,11,60.0,,,479000
3266,3,6,108.0,,,923000
3267,3,8,116.0,,,741000
3268,2,8,75.0,38.5535382,68.8460789,513000
3269,3,11,81.0,,,798000
3270,3,4,65.0,38.5575994,68.76368975457416,500000
3271,2,13,74.0,,,440000
3272,2,14,83.0,,,473000
3273,2,10,50.0,38.5736713,68.7948765,567000
3274,1,2,47.0,38.54670385,68.74736905,390000
3275,1,19,50.0,,,150000
3276,1,3,35.0,38.5507163,68.8305472,290000
3277,3,9,76.0,38.5425835,68.81521423589763,420000
3278,3,7,120.0,38.5871679,68.7869964,1150000
3279,2,14,56.0,,,422000
3280,4,5,80.0,38.5871679,68.7869964,1150000
3281,3,4,140.0,,,821100
3282,1,7,44.0,38.5858337,68.793715,260000
3283,3,2,56.0,38.5615057,68.739065,501600
3284,1,10,62.0,38.5305762,68.7763022,320000
3285,2,11,81.0,38.58980425,68.78555936331782,280000
3286,3,6,107.0,,,355000
3287,2,2,72.0,38.5208346,68.74790775,475000
3288,3,5,110.0,38.52171765,68.74869761629216,990000
3289,2,4,48.0,38.5887216,68.73026537888512,270000
3290,2,14,64.0,38.5853222,68.71890381645422,199000
3291,3,4,70.0,38.5234594,68.74951586109968,550000
3292,2,14,62.0,38.5635832,68.7537962,530000
3293,1,17,44.0,38.533662,68.6677214,280000
3294,1,11,52.0,38.5706843,68.7897228,299000
3295,2,2,42.0,38.5425835,68.81521423589763,455000
3296,2,1,70.0,38.584950250000006,68.76348722496377,5505000
3297,1,8,50.0,,,340500
3298,3,11,64.0,38.5871679,68.7869964,555000
3299,2,2,64.0,38.5112209,68.73803768568288,320000
3300,3,4,67.0,,,445000
3301,4,1,65.0,38.5305762,68.7763022,508500
3302,2,6,45.0,38.5615057,68.739065,449000
3303,4,2,93.0,38.565722,68.832796,630000
3304,2,10,50.0,,,240000
3305,3,16,78.0,38.5615057,68.739065,371100
3306,3,4,86.0,,,600000
3307,1,5,32.0,38.5615057,68.739065,250000
3308,2,7,50.0,,,228000
3309,2,2,65.0,38.5425835,68.81521423589763,485000
3310,3,16,80.0,38.5615057,68.739065,373000
3311,1,9,38.0,,,250000
3312,2,15,56.0,38.5615057,68.739065,422000
3313,2,3,53.0,38.5858337,68.793715,267000
3314,3,1,54.0,,,490000
3315,4,7,130.0,38.5507163,68.8305472,1750000
3316,3,4,45.0,,,300000
3317,1,2,30.0,38.5615057,68.739065,290000
3318,3,3,47.0,38.5215622,68.74921245,520000
3319,2,9,72.0,38.5507163,68.8305472,460000
3320,2,2,38.0,38.5635832,68.7537962,360000
3321,4,4,80.0,38.5615057,68.739065,695000
3322,2,11,50.0,38.5507163,68.8305472,550000
3323,3,7,78.0,38.5507163,68.8305472,785000
3324,2,2,47.0,38.5615057,68.739065,350000
3325,2,5,55.0,38.5615057,68.739065,385000
3326,2,4,50.0,,,250000
3327,3,1,70.0,38.5615057,68.739065,650000
3328,3,2,44.0,38.5615057,68.739065,380000
3329,4,5,63.0,38.5615057,68.739065,495000
3330,2,7,55.0,38.5615057,68.739065,565500
3331,1,4,46.0,38.533662,68.6677214,250000
3332,2,3,65.0,38.533662,68.6677214,350000
3333,1,8,44.0,38.5507163,68.8305472,450000
3334,3,9,50.0,,,390000
3335,2,8,50.0,,,280000
3336,3,3,92.0,38.5807112,68.7586383,698000
3337,3,4,56.0,38.5615057,68.739065,430200
3338,2,6,60.0,38.5615057,68.739065,470000
3339,2,6,42.0,,,1800000
3340,2,6,58.0,38.5615057,68.739065,330000
3341,3,6,70.0,,,530000
3342,2,8,56.0,38.56067835,68.74870560029927,360000
3343,4,6,111.0,38.563966,68.7969471,720000
3344,1,6,35.0,38.5615057,68.739065,300000
3345,3,4,57.0,38.5823233,68.74831405,475000
3346,2,14,56.0,,,421000
3347,4,4,76.0,38.52171765,68.74869761629216,670000
3348,3,4,72.0,38.5234594,68.74951586109968,542000
3349,2,15,52.0,38.5853222,68.71890381645422,370000
3350,1,11,67.0,38.5507163,68.8305472,404000
3351,2,11,68.0,38.563966,68.7969471,633000
3352,5,4,78.0,38.5305762,68.7763022,590000
3353,2,7,67.0,38.585271649999996,68.7282739598053,335000
3354,2,5,52.0,38.5305762,68.7763022,405000
3355,1,4,65.0,38.5507163,68.8305472,419000
3356,1,11,68.0,38.5871679,68.7869964,347000
3357,2,2,36.0,38.5615057,68.739065,290000
3358,2,5,50.0,38.5305762,68.7763022,410000
3359,3,4,60.0,38.5305762,68.7763022,580555
3360,3,4,68.0,38.5834656,68.7891768,610000
3361,1,17,46.0,,,236000
3362,3,9,125.0,38.584950250000006,68.76348722496377,1305000
3363,2,8,85.0,38.5507163,68.8305472,900000
3364,2,3,40.0,38.5615057,68.739065,340000
3365,1,4,43.0,38.5615057,68.739065,295000
3366,1,4,27.0,38.509434,68.73463477325393,200000
3367,3,4,65.0,38.5305762,68.7763022,610000
3368,3,1,50.0,,,250000
3369,1,13,43.0,38.5686582,68.7850622,306000
3370,3,12,146.0,,,946000
3371,3,4,80.0,38.54670385,68.74736905,800000
3372,1,7,43.0,38.5832623,68.7107404123386,350000
3373,4,4,75.0,,,565000
3374,1,2,23.0,38.5834656,68.7891768,220000
3375,3,2,120.0,,,1290300
3376,3,7,97.0,,,713920
3377,2,2,60.0,38.5615057,68.739065,627000
3378,2,9,50.0,,,335000
3379,2,1,42.0,38.5885533,68.7787884,270000
3380,4,6,90.0,38.5849938,68.7245146,700000
3381,3,2,50.0,,,604000
3382,3,2,74.0,,,625000
3383,2,9,50.0,,,455000
3384,2,5,45.0,38.5507163,68.8305472,170000
3385,2,4,91.0,38.5834656,68.7891768,595000
3386,3,10,83.0,38.5305762,68.7763022,398000
3387,2,6,43.0,38.5615057,68.739065,167000
3388,1,2,32.0,38.5305762,68.7763022,155000
3389,4,10,143.0,,,970250
3390,3,7,83.0,,,610880
3391,2,4,54.0,38.5305762,68.7763022,399000
3392,2,12,70.0,38.5823233,68.74831405,340000
3393,5,10,116.0,,,787060
3394,2,2,50.0,,,270000
3395,2,1,60.0,38.5615057,68.739065,410000
3396,2,15,67.0,38.5615057,68.739065,360000
3397,1,3,34.0,38.5615057,68.739065,170000
3398,5,14,123.0,,,848700
3399,1,3,32.0,38.5615057,68.739065,175000
3400,1,6,32.0,38.5305762,68.7763022,215000
3401,1,2,40.0,38.5305762,68.7763022,165000
3402,3,4,80.0,38.5615057,68.739065,540000
3403,2,2,52.0,38.5305762,68.7763022,240000
3404,2,6,45.0,38.5615057,68.739065,170000
3405,2,2,50.0,38.50599805,68.75511569013814,175000
3406,5,4,94.0,38.57144665,68.75630004640139,699999
3407,3,2,63.0,38.571596549999995,68.76501266615352,450000
3408,4,10,140.0,,,590000
3409,5,16,113.0,,,779700
3410,3,12,136.0,38.5858337,68.793715,1080000
3411,4,12,185.0,,,2230000
3412,2,7,42.0,38.55857825,68.79582022080177,225000
3413,2,7,67.0,38.58288255,68.7482971,375000
3414,1,4,34.0,38.52171765,68.74869761629216,320000
3415,1,1,29.0,38.55966,68.7514043,320000
3416,2,12,88.0,38.562076,68.7984058,570000
3417,2,7,80.0,38.52225355,68.74991793788521,580000
3418,3,1,77.0,38.5305762,68.7763022,569000
3419,3,20,128.0,38.563966,68.7969471,1368000
3420,2,15,95.0,38.584950250000006,68.76348722496377,535000
3421,1,11,74.0,,,460000
3422,2,18,96.0,,,662400
3423,1,14,74.0,,,510600
3424,2,11,53.0,38.5680967,68.7836254,678000
3425,2,4,85.0,,,1300000
3426,3,2,62.0,38.5871679,68.7869964,598900
3427,2,12,64.0,38.5644634,68.7598051,289280
3428,3,4,67.0,38.52399065,68.74912565571961,520000
3429,1,14,64.0,38.58227975,68.76266008256485,254240
3430,1,1,40.0,38.52225355,68.74991793788521,421800
3431,2,3,56.0,38.5305762,68.7763022,420000
3432,2,2,67.0,38.54670385,68.74736905,454800
3433,3,12,80.0,,,591245
3434,2,12,83.0,,,445000
3435,2,7,65.0,38.562076,68.7984058,690000
3436,1,18,64.0,,,331000
3437,1,6,86.0,38.58096865,68.79602632635067,745000
3438,1,8,64.0,38.5737759,68.8016005,478400
3439,3,2,131.0,38.4881522,68.7153354,1035000
3440,4,15,218.0,,,1880000
3441,4,5,125.0,,,862000
3442,4,8,120.0,38.5853222,68.71890381645422,690000
3443,2,2,51.0,38.5305762,68.7763022,445000
3444,2,14,98.0,,,617000
3445,2,2,60.0,38.52399065,68.74912565571961,500000
3446,2,11,79.0,38.5736713,68.7948765,576000
3447,3,4,68.0,38.5234594,68.74951586109968,535000
3448,3,2,78.0,,,558000
3449,1,5,50.0,38.5834656,68.7891768,370000
3450,3,3,57.0,,,500000
3451,3,5,63.0,38.5615057,68.739065,455000
3452,3,7,100.0,,,740000
3453,3,3,68.0,38.52171765,68.74869761629216,501600
3454,4,1,80.0,38.5208346,68.74790775,650000
3455,3,14,101.0,38.5427547,68.8685532,420000
3456,2,3,65.0,38.52225355,68.74991793788521,570000
3457,4,2,140.0,38.5208346,68.74790775,1564000
3458,3,6,100.0,38.5635832,68.7537962,852000
3459,3,2,115.0,38.5631138,68.7919442,1134000
3460,6,10,200.0,38.5635832,68.7537962,1560000
3461,1,9,49.0,38.5507163,68.8305472,250268
3462,3,5,75.0,38.5849938,68.7245146,627000
3463,1,13,54.0,,,342000
3464,2,4,55.0,,,535800
3465,2,14,77.0,,,456456
3466,3,2,90.0,,,684000
3467,4,8,100.0,38.5425835,68.81521423589763,694180
3468,2,6,74.0,,,647520
3469,3,12,76.0,38.585271649999996,68.7282739598053,475000
3470,3,7,70.0,,,741000
3471,3,4,60.0,,,473000
3472,2,3,75.0,,,558600
3473,2,4,45.0,,,415370
3474,3,2,74.0,,,649800
3475,2,15,50.0,,,512100
3476,2,16,50.0,38.4881522,68.7153354,604000
3477,3,3,174.0,,,1225500
3478,3,9,93.0,38.5305762,68.7763022,513000
3479,2,12,82.0,,,990000
3480,2,10,90.0,38.5871679,68.7869964,1350000
3481,2,5,54.0,,,558000
3482,3,18,145.0,38.58096865,68.79602632635067,1653000
3483,3,8,100.0,,,779000
3484,4,11,140.0,,,798000
3485,3,4,70.0,,,580000
3486,1,8,45.0,38.5832623,68.7107404123386,349000
3487,4,3,150.0,38.5208346,68.74790775,2025000
3488,3,3,108.0,38.5507163,68.8305472,1360000
3489,2,10,50.0,,,549000
3490,3,11,81.0,38.5615057,68.739065,399000
3491,3,11,107.0,38.5507163,68.8305472,676800
3492,3,4,60.0,,,466000
3493,3,1,63.0,38.5615057,68.739065,545000
3494,2,1,65.0,,,357000
3495,3,10,102.0,38.554049899999995,68.78854784999999,370464
3496,3,4,65.0,38.5305762,68.7763022,520000
3497,5,9,50.0,,,689700
3498,5,2,100.0,38.5305762,68.7763022,750000
3499,2,5,77.0,38.5615057,68.739065,420000
3500,2,3,45.0,38.5615057,68.739065,430000
3501,1,3,40.0,38.52225355,68.74991793788521,417000
3502,2,2,64.0,38.5853222,68.71890381645422,440000
3503,3,2,68.0,,,680000
3504,2,2,44.0,38.54557415,68.82363701984585,385000
3505,3,8,85.0,38.5621345,68.75583104243432,720000
3506,1,5,48.0,38.5507163,68.8305472,341000
3507,2,12,105.0,38.5507163,68.8305472,1244000
3508,5,3,50.0,,,840000
3509,2,12,54.0,38.52874565,68.7448214,450000
3510,2,11,63.0,38.5507163,68.8305472,287280
3511,3,10,108.0,38.5707484,68.7886955,670000
3512,3,15,50.0,,,504906
3513,3,5,87.0,38.5858337,68.793715,900000
3514,3,9,90.0,38.5853222,68.71890381645422,788900
3515,2,3,58.0,38.5688829,68.7908893,813600
3516,2,3,90.0,38.5688829,68.7908893,1231200
3517,2,3,90.0,38.5688829,68.7908893,1231200
3518,3,11,130.0,,,889200
3519,3,5,80.0,,,627000
3520,3,12,73.0,38.5624782,68.79915905328684,410000
3521,2,3,50.0,,,225325
3522,2,1,40.0,38.5305762,68.7763022,355000
3523,4,5,76.0,38.5305762,68.7763022,550000
3524,2,4,51.0,38.5858337,68.793715,499000
3525,1,1,35.0,,,260000
3526,2,3,68.0,38.5112209,68.73803768568288,390000
3527,4,4,85.0,38.5305762,68.7763022,570000
3528,2,3,49.0,,,175000
3529,2,5,80.0,,,290000
3530,1,7,50.0,38.58980425,68.78555936331782,110000
3531,2,10,81.0,38.58096865,68.79602632635067,810000
3532,3,1,52.0,38.54557415,68.82363701984585,510000
3533,1,2,32.0,38.5305762,68.7763022,210000
3534,2,4,55.0,,,560000
3535,2,2,48.0,,,435000
3536,2,2,36.0,,,375000
3537,4,6,185.0,38.5706843,68.7897228,2000000
3538,2,11,76.0,38.5507163,68.8305472,638400
3539,3,6,112.0,38.5234594,68.74951586109968,1254000
3540,3,4,112.0,38.5623522,68.81128815016059,880000
3541,3,11,93.0,37.5116642,71.5093091,250000
3542,3,9,114.0,38.5507163,68.8305472,389880
3543,2,2,54.0,38.5305762,68.7763022,265000
3544,2,8,60.0,38.5853222,68.71890381645422,470000
3545,5,15,255.0,38.5615057,68.739065,2950000
3546,2,3,52.0,38.5622541,68.7941789,522000
3547,3,7,138.0,,,1271000
3548,2,8,58.0,38.577858,68.7915239,562000
3549,2,14,62.0,,,319000
3550,5,8,114.0,38.52874565,68.7448214,800000
3551,2,9,75.0,38.5615057,68.739065,595000
3552,1,12,45.0,38.5305762,68.7763022,203000
3553,4,5,50.0,,,1550000
3554,1,8,60.0,,,310000
3555,2,2,40.0,,,170000
3556,3,9,107.0,38.5871679,68.7869964,1197000
3557,2,5,56.0,38.5507163,68.8305472,300000
3558,1,15,42.0,38.5305762,68.7763022,220000
3559,2,2,78.0,,,638000
3560,2,13,69.0,,,195000
3561,3,3,96.0,38.5208346,68.74790775,853000
3562,2,16,63.0,,,310000
3563,2,18,96.0,38.5615057,68.739065,420000
3564,2,10,114.0,38.5507163,68.8305472,650000
3565,2,4,40.0,,,340000
3566,4,4,86.0,38.5507163,68.8305472,570000
3567,2,7,50.0,38.5305762,68.7763022,240000
3568,1,4,50.0,,,175000
3569,5,15,118.0,,,814200
3570,2,7,89.0,,,655040
3571,5,18,103.0,,,710700
3572,4,1,80.0,38.52171765,68.74869761629216,565000
3573,3,15,63.0,38.5305762,68.7763022,520000
3574,3,3,57.0,38.5305762,68.7763022,450000
3575,2,16,67.0,38.5234594,68.74951586109968,277000
3576,3,6,98.0,,,799680
3577,2,2,36.0,38.5507163,68.8305472,280000
3578,1,2,30.0,38.5507163,68.8305472,340000
3579,1,5,47.0,38.526600200000004,68.74827971106365,350000
3580,2,4,60.0,38.5902908,68.73696025314088,420000
3581,3,6,80.0,38.5507163,68.8305472,965000
3582,1,10,50.0,38.5615057,68.739065,220000
3583,3,12,50.0,,,900000
3584,3,4,97.0,38.4881522,68.7153354,750000
3585,4,2,130.0,,,1280530
3586,4,4,170.0,38.5736713,68.7948765,1415000
3587,2,20,55.0,38.5853222,68.71890381645422,160000
3588,2,2,50.0,38.5635832,68.7537962,440000
3589,2,5,52.0,38.5507163,68.8305472,325000
3590,3,19,143.0,38.5706843,68.7897228,648000
3591,3,1,50.0,,,218000
3592,2,6,64.0,38.5112209,68.73803768568288,380000
3593,5,13,172.0,,,1107680
3594,5,17,108.0,,,745200
3595,3,9,70.0,38.53258295,68.73744528032304,385000
3596,1,7,55.0,38.5077678,68.7681578,230000
3597,3,9,92.0,38.52225355,68.74991793788521,848000
3598,2,10,90.0,38.58096865,68.79602632635067,698000
3599,3,2,130.0,38.5923236,68.7570376,1270750
3600,2,12,74.0,38.5507163,68.8305472,650000
3601,2,6,76.0,38.5858337,68.793715,480000
3602,3,11,90.0,,,536000
3603,3,10,118.0,,,800630
3604,1,7,64.0,,,471040
3605,2,6,50.0,38.5305762,68.7763022,243000
3606,1,1,33.0,38.5615057,68.739065,240000
3607,4,10,119.0,,,807420
3608,2,3,50.0,38.5305762,68.7763022,250000
3609,2,2,50.0,38.5615057,68.739065,330000
3610,2,9,54.0,,,649900
3611,2,3,47.0,38.5208346,68.74790775,434000
3612,2,3,37.0,38.53258295,68.73744528032304,370000
3613,2,3,75.0,38.5507163,68.8305472,548000
3614,2,9,141.0,38.5507163,68.8305472,835000
3615,3,9,164.0,38.5507163,68.8305472,970000
3616,2,9,95.0,38.5507163,68.8305472,565000
3617,1,4,33.0,38.5112209,68.73803768568288,320000
3618,5,1,90.0,38.5615057,68.739065,680000
3619,1,6,51.0,,,434000
3620,4,9,104.0,38.5871679,68.7869964,620000
3621,3,6,117.0,38.5615057,68.739065,333000
3622,2,3,60.0,38.5305762,68.7763022,650000
3623,2,3,108.0,38.5208346,68.74790775,570000
3624,3,6,82.0,,,320000
3625,3,3,62.0,38.5615057,68.739065,536700
3626,5,8,209.0,38.5615057,68.739065,1243000
3627,2,2,40.0,38.54557415,68.82363701984585,340000
3628,2,3,53.0,38.533662,68.6677214,700000
3629,4,4,100.0,38.509434,68.73463477325393,700000
3630,3,8,83.0,38.5615057,68.739065,800000
3631,3,5,114.0,38.5630985,68.7854131,1130000
3632,3,8,84.0,38.5208346,68.74790775,570000
3633,3,13,78.0,38.5736713,68.7948765,670000
3634,3,3,90.0,38.5507163,68.8305472,685000
3635,3,6,136.0,38.5885533,68.7787884,1116000
3636,1,4,48.0,38.5615057,68.739065,460000
3637,5,1,96.0,38.5615057,68.739065,695000
3638,3,4,56.0,,,490000
3639,3,3,54.0,38.5615057,68.739065,533000
3640,3,2,107.0,38.5305762,68.7763022,1130000
3641,3,3,87.0,38.589354799999995,68.77345906691914,810000
3642,2,7,77.0,,,566720
3643,2,8,76.0,38.5871679,68.7869964,625000
3644,2,6,50.0,,,255000
3645,1,7,58.0,38.5853222,68.71890381645422,210000
3646,1,6,58.0,38.5296206,68.74739629999999,363660
3647,2,9,96.0,38.5296206,68.74739629999999,547200
3648,1,16,58.0,38.5296206,68.74739629999999,264480
3649,1,13,58.0,38.5296206,68.74739629999999,297540
3650,2,4,60.0,,,420000
3651,2,7,71.0,38.5615057,68.739065,316000
3652,3,13,74.0,,,500000
3653,1,4,37.0,38.5112209,68.73803768568288,189810
3654,1,10,41.0,38.5112209,68.73803768568288,186960
3655,2,1,46.0,,,330000
3656,4,8,90.0,,,770000
3657,2,1,60.0,38.5776615,68.7225776,370500
3658,1,3,42.0,,,331000
3659,2,5,58.0,38.5849938,68.7245146,399000
3660,1,8,49.0,38.5100357,68.7339248,398000
3661,2,5,86.0,38.5853222,68.71890381645422,546000
3662,2,2,60.0,38.52225355,68.74991793788521,454000
3663,2,4,55.0,38.5635832,68.7537962,510000
3664,2,9,56.0,38.5305762,68.7763022,440000
3665,3,6,76.0,38.58569185,68.72512473468157,472000
3666,2,3,58.0,38.5635832,68.7537962,480000
3667,1,5,57.0,38.5615057,68.739065,334000
3668,1,10,59.0,38.5615057,68.739065,149999
3669,6,11,320.0,38.5234594,68.74951586109968,1490000
3670,4,5,80.0,38.5853222,68.71890381645422,477500
3671,2,14,77.0,38.5853222,68.71890381645422,320000
3672,3,3,80.0,38.5853222,68.71890381645422,592000
3673,3,6,120.0,38.5853222,68.71890381645422,763000
3674,2,0,52.0,38.5853222,68.71890381645422,250000
3675,3,10,64.0,38.52225355,68.74991793788521,315000
3676,2,6,50.0,,,305000
3677,1,6,50.0,38.5507163,68.8305472,510000
3678,4,2,84.0,,,630000
3679,2,3,52.0,,,285000
3680,1,13,50.0,38.5507163,68.8305472,335000
3681,2,11,82.0,38.5832623,68.7107404123386,230000
3682,4,3,76.0,38.5615057,68.739065,680000
3683,2,13,99.0,38.4881522,68.7153354,584000
3684,2,6,72.0,,,798000
3685,3,16,112.0,,,536000
3686,1,5,50.0,,,155000
3687,2,8,68.0,,,775000
3688,3,11,96.0,38.5707484,68.7886955,1380000
3689,1,7,49.0,,,475000
3690,3,7,120.0,,,1159200
3691,1,10,56.0,38.5631138,68.7919442,332000
3692,4,10,133.0,,,1596000
3693,1,4,33.0,38.5112209,68.73803768568288,320000
3694,4,1,65.0,,,600000
3695,2,5,60.0,,,450000
3696,4,12,117.0,38.562076,68.7984058,700000
3697,2,13,71.0,38.5615057,68.739065,400000
3698,4,1,72.0,,,500000
3699,2,11,50.0,38.5305762,68.7763022,300000
3700,3,3,138.0,38.5192453,68.75307867052496,1718000
3701,2,7,50.0,,,550000
3702,2,5,50.0,,,515000
3703,2,7,88.0,38.533662,68.6677214,740000
3704,3,2,94.0,,,525000
3705,2,12,125.0,,,1824000
3706,2,10,50.0,,,550000
3707,5,1,80.0,38.5853222,68.71890381645422,640000
3708,2,6,71.0,38.6017832,68.7853615208922,809400
3709,2,4,48.0,38.5621345,68.75583104243432,380000
3710,4,2,84.0,,,690000
3711,4,7,108.0,38.5615057,68.739065,720000
3712,3,5,81.0,,,477000
3713,4,14,118.0,38.5507163,68.8305472,750000
3714,3,5,50.0,,,515000
3715,2,12,78.0,38.584950250000006,68.76348722496377,492350
3716,1,11,68.0,38.584950250000006,68.76348722496377,428230
3717,3,18,82.0,,,160000
3718,3,5,67.0,38.52225355,68.74991793788521,757000
3719,1,1,38.0,38.50599805,68.75511569013814,180000
3720,3,3,55.0,38.5215622,68.74921245,627000
3721,3,4,59.0,38.5615057,68.739065,500000
3722,2,11,70.0,38.5849938,68.7245146,350000
3723,4,10,150.0,,,2000000
3724,1,7,54.0,38.5077678,68.7681578,160000
3725,3,4,65.0,38.5615057,68.739065,500000
3726,3,13,50.0,,,450000
3727,2,5,78.0,38.5305762,68.7763022,477000
3728,2,5,34.0,38.542712800000004,68.86664877742379,190000
3729,3,4,56.0,38.5305762,68.7763022,460000
3730,2,3,58.0,,,329000
3731,1,4,44.0,38.5858337,68.793715,230000
3732,1,3,50.0,,,235000
3733,3,12,93.0,38.5208346,68.74790775,515000
3734,1,3,30.0,,,258000
3735,1,1,37.0,38.5853222,68.71890381645422,285000
3736,3,11,140.0,,,910000
3737,3,1,80.0,,,400000
3738,3,6,80.0,,,570000
3739,2,1,62.0,,,214000
3740,1,10,54.0,38.5305762,68.7763022,220000
3741,5,3,92.0,38.5853222,68.71890381645422,600000
3742,2,10,77.0,38.5305762,68.7763022,355000
3743,1,3,26.0,38.533662,68.6677214,190000
3744,3,15,127.0,38.5871679,68.7869964,946200
3745,3,4,86.0,38.5077678,68.7681578,600000
3746,1,2,42.0,,,285000
3747,3,2,68.0,38.5507163,68.8305472,488000
3748,2,5,58.0,,,300000
3749,2,11,50.0,38.5575994,68.76368975457416,400000
3750,1,3,38.0,,,395500
3751,2,12,57.0,38.5507163,68.8305472,390000
3752,2,12,50.0,,,555000
3753,2,2,78.0,38.5507163,68.8305472,500000
3754,3,12,85.0,38.54557415,68.82363701984585,1725000
3755,3,6,90.0,38.5425835,68.81521423589763,850000
3756,1,10,48.0,38.5507163,68.8305472,225000
3757,3,2,65.0,38.5425835,68.81521423589763,495000
3758,2,16,67.0,38.5507163,68.8305472,390000
3759,3,3,57.0,38.5112209,68.73803768568288,510000
3760,3,1,70.0,38.5615057,68.739065,500000
3761,3,16,67.0,38.5507163,68.8305472,370000
3762,3,2,57.0,38.5585457,68.806247,408000
3763,2,9,58.0,38.5615057,68.739065,398500
3764,3,5,65.0,,,630000
3765,5,2,100.0,38.52225355,68.74991793788521,1100000
3766,2,2,52.0,38.52225355,68.74991793788521,465000
3767,2,4,48.0,38.52874565,68.7448214,400000
3768,1,2,46.0,,,380000
3769,2,4,43.0,38.5615057,68.739065,420000
3770,5,2,98.0,,,645000
3771,2,7,45.0,38.5305762,68.7763022,370000
3772,1,3,30.0,38.52874565,68.7448214,230000
3773,1,2,38.0,38.5427547,68.8685532,350000
3774,2,4,48.0,38.52874565,68.7448214,410000
3775,1,5,50.0,38.5615057,68.739065,340000
3776,2,4,46.0,38.5112209,68.73803768568288,370000
3777,2,15,50.0,,,512000
3778,5,4,165.0,38.5834656,68.7891768,2100000
3779,2,5,54.0,38.55014405,68.76102166353772,600000
3780,1,4,50.0,,,275000
3781,2,11,56.0,38.5834656,68.7891768,639000
3782,1,4,29.0,38.5425835,68.81521423589763,230000
3783,2,12,79.0,,,450000
3784,3,1,54.0,38.5615057,68.739065,620377
3785,2,4,54.0,38.5305762,68.7763022,445000
3786,1,6,45.0,38.5615057,68.739065,426000
3787,3,14,80.0,38.5849938,68.7245146,535000
3788,2,2,56.0,,,456000
3789,2,12,67.0,38.52874565,68.7448214,373000
3790,2,4,50.0,,,300000
3791,1,10,45.0,38.54557415,68.82363701984585,370000
3792,3,9,90.0,38.5208346,68.74790775,700000
3793,4,15,150.0,38.5507163,68.8305472,1133000
3794,4,3,58.0,38.5871679,68.7869964,650000
3795,2,7,74.0,38.5507163,68.8305472,820000
3796,1,3,38.0,38.5858337,68.793715,230000
3797,2,8,73.0,,,1004000
3798,1,16,58.0,38.5623522,68.81128815016059,279000
3799,1,12,62.0,,,305000
3800,3,9,90.0,,,741000
3801,3,17,102.0,,,471000
3802,1,15,50.0,,,373000
3803,2,7,79.0,38.4881522,68.7153354,718200
3804,3,12,98.0,,,1083000
3805,3,15,188.0,,,900100
3806,5,8,163.0,38.5658287,68.7857279,1023000
3807,3,4,105.0,38.54557415,68.82363701984585,1596000
3808,1,9,50.0,,,326000
3809,2,1,45.0,38.5305762,68.7763022,235000
3810,2,9,61.0,38.5100357,68.7339248,300000
